"Event_ID","Location_ID","Unit_Code","Plot_Name","Plot_Number","X_Coord","Y_Coord","Panel","Year","Event_QAQC","cycle","plot.freq","avg.quad.r","avg.cover","quad.freq","qpct.freq","numPlotSpp"
"10B62E06-BFBF-4FF1-A0A4-EB50A91C6706","B8F77A1D-CE10-4FD5-8C43-0CCAC05D5A63","APCO","APCO-010","010",695665,4138594,1,2015,0,3,1,0.5,0.166666666666667,5,0.416666666666667,2
"99F83286-BC87-4890-B0D0-42336E14D504","B9257E71-A6CC-44B2-A1FD-8E1D9ED4B628","APCO","APCO-011","011",693868,4139233,1,2007,0,1,1,0.916666666666667,2.85833333333333,10,0.833333333333333,2
"F3688726-C803-409C-A999-C72A2DF2E010","B9257E71-A6CC-44B2-A1FD-8E1D9ED4B628","APCO","APCO-011","011",693868,4139233,1,2011,0,2,1,0.833333333333333,0.0833333333333333,9,0.75,2
"A426AE1E-C1B8-4C76-ABBA-B6120EB26421","B9257E71-A6CC-44B2-A1FD-8E1D9ED4B628","APCO","APCO-011","011",693868,4139233,1,2015,0,3,1,1,0.216666666666667,9,0.75,2
"F4C6EC99-B5CA-4F70-A121-3B218819FF10","236A6195-2F08-4FFA-97A4-0BB9B0B3A5C7","APCO","APCO-012","012",693688,4137968,1,2007,0,1,1,0.666666666666667,1.21666666666667,8,0.666666666666667,1
"45F9AB2C-ED23-4904-99CB-DEDFF9A0BDC7","236A6195-2F08-4FFA-97A4-0BB9B0B3A5C7","APCO","APCO-012","012",693688,4137968,1,2011,0,2,1,0.333333333333333,0.0333333333333333,3,0.25,2
"457098D3-7B98-4F70-A36B-0B5BF86DC031","236A6195-2F08-4FFA-97A4-0BB9B0B3A5C7","APCO","APCO-012","012",693688,4137968,1,2015,0,3,1,1,0.1,11,0.916666666666667,2
"5A475FE6-7399-476A-8FA5-FE8084D33F07","8423BABB-D192-4AA2-9446-625912698734","APCO","APCO-071","071",696128,4139124,1,2007,0,1,0,0,0,0,0,0
"E277261D-0A3C-4DAB-967E-62C145B19C18","8423BABB-D192-4AA2-9446-625912698734","APCO","APCO-071","071",696128,4139124,1,2011,0,2,0,0,0,0,0,0
"D91FBF34-2076-466F-B0A0-744E08912675","8423BABB-D192-4AA2-9446-625912698734","APCO","APCO-071","071",696128,4139124,1,2015,0,3,0,0,0,0,0,0
"8FC76B8B-A25B-4CD0-BD4A-B6DF1E7D8FDF","C4998350-F6A8-4FDA-94E6-8E131F404C9D","APCO","APCO-098","098",693940,4137984,2,2008,0,1,1,0.0833333333333333,0.00833333333333333,1,0.0833333333333333,1
"2D027AE3-0954-485D-B725-33ED2BF6B0E5","C4998350-F6A8-4FDA-94E6-8E131F404C9D","APCO","APCO-098","098",693940,4137984,2,2012,0,2,1,0.666666666666667,0.183333333333333,7,0.583333333333333,2
"5BB30F73-4C00-4580-A5AF-0461B5286A8D","C4998350-F6A8-4FDA-94E6-8E131F404C9D","APCO","APCO-098","098",693940,4137984,2,2016,0,3,1,0.833333333333333,0.0833333333333333,8,0.666666666666667,2
"AB7DC551-B3D9-43FE-84AD-F8642922B8B3","9AE63D27-10E4-4E73-9021-E9F07237293B","APCO","APCO-099","099",694586,4139783,2,2008,0,1,1,0.583333333333333,0.525,6,0.5,2
"65A21915-2CDE-4C93-967D-A6E2B999AB0D","9AE63D27-10E4-4E73-9021-E9F07237293B","APCO","APCO-099","099",694586,4139783,2,2012,0,2,1,1,0.916666666666667,12,1,2
"6CFB80F0-775F-4476-8A52-D9EE16CBABA8","9AE63D27-10E4-4E73-9021-E9F07237293B","APCO","APCO-099","099",694586,4139783,2,2016,0,3,1,1.33333333333333,0.766666666666667,12,1,2
"F10F8635-55BC-4D96-BD9B-1C8F5CE25FE8","30B52E84-691E-4FC9-9508-EAA263ADA753","APCO","APCO-100","100",695821,4140111,2,2008,0,1,1,2.08333333333333,17.075,12,1,3
"2CC51295-962B-4784-8DED-B051B0A5CC8A","30B52E84-691E-4FC9-9508-EAA263ADA753","APCO","APCO-100","100",695821,4140111,2,2012,0,2,1,1.5,40.9416666666667,12,1,4
"F425C9CC-B493-49EA-960D-1266D237D55C","30B52E84-691E-4FC9-9508-EAA263ADA753","APCO","APCO-100","100",695821,4140111,2,2016,0,3,1,1.41666666666667,56.2,12,1,3
"2A2FC746-3D8F-4044-9820-46448AEE7C83","E34AAA8D-B1F4-4556-891C-BCC8FA006365","APCO","APCO-101","101",695876,4139110,2,2008,0,1,1,0.833333333333333,0.0833333333333333,10,0.833333333333333,2
"FCC753B8-5BE6-4E90-B849-526ACE10FAB4","E34AAA8D-B1F4-4556-891C-BCC8FA006365","APCO","APCO-101","101",695876,4139110,2,2012,0,2,1,1,0.9,11,0.916666666666667,2
"A2BD601A-B841-4771-961E-2AE32A8ADC1F","E34AAA8D-B1F4-4556-891C-BCC8FA006365","APCO","APCO-101","101",695876,4139110,2,2016,0,3,1,1.08333333333333,0.108333333333333,11,0.916666666666667,3
"1181668E-44A6-4DB8-A3AF-1998302F380B","86F904C4-B5CC-44A9-A201-928354F1FA7E","APCO","APCO-102","102",693624,4139222,2,2008,0,1,1,1.25,0.241666666666667,11,0.916666666666667,2
"5564D826-4AF9-4D1A-90B6-757AA41EED0C","86F904C4-B5CC-44A9-A201-928354F1FA7E","APCO","APCO-102","102",693624,4139222,2,2012,0,2,1,2.16666666666667,5.5,12,1,5
"C7B1DAE6-2323-4199-AD06-EB2C50540236","86F904C4-B5CC-44A9-A201-928354F1FA7E","APCO","APCO-102","102",693624,4139222,2,2016,0,3,1,2.08333333333333,10.9916666666667,12,1,5
"35870AA2-A97C-45EF-99C9-26AF30AFD5F7","EB658142-1A9C-4346-AC51-26EC30A5E846","APCO","APCO-107","107",693386,4138971,2,2008,0,1,1,0.916666666666667,0.208333333333333,10,0.833333333333333,2
"1B37D799-245D-4F6F-95EE-D69E757A2881","EB658142-1A9C-4346-AC51-26EC30A5E846","APCO","APCO-107","107",693386,4138971,2,2012,0,2,1,1.08333333333333,0.625,10,0.833333333333333,2
"9733BF81-DC45-4152-A8CB-72F21CB4823C","EB658142-1A9C-4346-AC51-26EC30A5E846","APCO","APCO-107","107",693386,4138971,2,2016,0,3,1,0.916666666666667,0.208333333333333,8,0.666666666666667,2
"CA09D480-7835-4AE4-AD03-CDE10E30A3BD","1536BE78-5E3E-4D29-881A-22AEFEB39980","APCO","APCO-108","108",694193,4138512,2,2008,0,1,1,0.333333333333333,0.316666666666667,4,0.333333333333333,3
"C668634A-66E9-4373-A7E8-98E808B97C0C","1536BE78-5E3E-4D29-881A-22AEFEB39980","APCO","APCO-108","108",694193,4138512,2,2012,0,2,1,0.583333333333333,1.35833333333333,6,0.5,3
"3BB06E1E-1393-402B-8DEB-B75A96FD8489","1536BE78-5E3E-4D29-881A-22AEFEB39980","APCO","APCO-108","108",694193,4138512,2,2016,0,3,1,0.416666666666667,0.0416666666666667,5,0.416666666666667,2
"48688355-5D32-4BA7-A11B-A188ADC65287","75D1E0AD-3AE1-49BB-9BBB-499AE0205317","APCO","APCO-176","176",695675,4138344,3,2009,0,1,1,0.416666666666667,0.0416666666666667,5,0.416666666666667,1
"AA030F2D-D2B8-43F9-9B7F-C0C212E49A69","75D1E0AD-3AE1-49BB-9BBB-499AE0205317","APCO","APCO-176","176",695675,4138344,3,2013,0,2,0,0,0,0,0,0
"BDED45EB-6264-436C-A0C8-626A006C6576","75D1E0AD-3AE1-49BB-9BBB-499AE0205317","APCO","APCO-176","176",695675,4138344,3,2017,0,3,0,0,0,0,0,0
"8F7D9407-CCC3-4BFE-AEA9-47421A773BDA","5A0DF92B-0591-4093-ABFD-C4F5BD96AD90","APCO","APCO-177","177",694595,4139528,3,2009,0,1,1,1.16666666666667,20.8666666666667,12,1,3
"C16CC983-DE02-43F9-A2BB-12DDBC44AA04","5A0DF92B-0591-4093-ABFD-C4F5BD96AD90","APCO","APCO-177","177",694595,4139528,3,2013,0,2,1,1.16666666666667,32.525,11,0.916666666666667,4
"074CA4F7-E0A4-4C14-A931-7CAF44AF1428","5A0DF92B-0591-4093-ABFD-C4F5BD96AD90","APCO","APCO-177","177",694595,4139528,3,2017,0,3,1,1.08333333333333,36.3416666666667,12,1,2
"9C30FE46-C95B-499D-9011-923CE929C2BB","F0AFDEF7-DB80-45CF-8BA9-A0AA2774B5E8","APCO","APCO-178","178",695111,4139317,3,2009,0,1,1,1,0.85,10,0.833333333333333,4
"B1CAB616-3472-4A51-A184-226BBE4E8FA5","F0AFDEF7-DB80-45CF-8BA9-A0AA2774B5E8","APCO","APCO-178","178",695111,4139317,3,2013,0,2,1,1.75,0.408333333333333,12,1,5
"509C631E-9C9C-43D5-9AA8-2A58F4CF0E4A","F0AFDEF7-DB80-45CF-8BA9-A0AA2774B5E8","APCO","APCO-178","178",695111,4139317,3,2017,0,3,1,1.83333333333333,0.533333333333333,12,1,6
"70F89858-977F-43CC-BC21-B31EF5F6A2E9","21E42D39-FDE6-41E9-90A6-98FAEF93D096","APCO","APCO-179","179",694433,4138262,3,2009,0,1,1,0.5,0.05,6,0.5,1
"BE531B59-7167-4BD3-826B-67A2EC1A9272","21E42D39-FDE6-41E9-90A6-98FAEF93D096","APCO","APCO-179","179",694433,4138262,3,2013,0,2,1,0.666666666666667,0.0666666666666667,8,0.666666666666667,1
"B39D56D7-A77D-42E4-B22E-52E1DABC6059","21E42D39-FDE6-41E9-90A6-98FAEF93D096","APCO","APCO-179","179",694433,4138262,3,2017,0,3,1,0.583333333333333,0.0583333333333333,7,0.583333333333333,1
"FC9F43E8-5E75-40D2-9EAD-464DD7B05D05","2A1678C3-FA98-4AB8-BB00-0ACB7686CEA9","APCO","APCO-183","183",695324,4140327,3,2009,0,1,1,2.16666666666667,5.6,12,1,5
"4CD018CE-2A88-4630-91E8-268397029B57","2A1678C3-FA98-4AB8-BB00-0ACB7686CEA9","APCO","APCO-183","183",695324,4140327,3,2013,0,2,1,3.16666666666667,52.2833333333333,12,1,6
"4ED36E78-6969-47A3-AE24-0CE08153E680","2A1678C3-FA98-4AB8-BB00-0ACB7686CEA9","APCO","APCO-183","183",695324,4140327,3,2017,0,3,1,2.91666666666667,31.6916666666667,12,1,6
"D18AB014-89E3-4637-8C98-EB67B8134100","11C52685-9163-4320-B307-835FA629C870","APCO","APCO-184","184",695569,4140096,3,2009,0,1,1,0.25,0.025,3,0.25,3
"A5FE927F-B73F-479A-B651-71CF93E3D8C1","11C52685-9163-4320-B307-835FA629C870","APCO","APCO-184","184",695569,4140096,3,2013,0,2,1,0.5,1.78333333333333,5,0.416666666666667,3
"105D656B-EAB4-45E3-B995-E2F9CFD48665","11C52685-9163-4320-B307-835FA629C870","APCO","APCO-184","184",695569,4140096,3,2017,0,3,1,0.333333333333333,3.55,4,0.333333333333333,2
"22031637-3FE4-40D1-AF8E-518EB9259D8B","BDCD838C-5587-4609-BA80-BB5DAC0D96F3","APCO","APCO-187","187",693890,4138983,3,2009,0,1,1,0.166666666666667,0.0166666666666667,2,0.166666666666667,2
"F942CFDA-E12A-46E6-824E-311661AA7064","BDCD838C-5587-4609-BA80-BB5DAC0D96F3","APCO","APCO-187","187",693890,4138983,3,2013,0,2,0,0,0,0,0,0
"0EB186DD-4242-40C5-BE93-6A7C116C23BF","BDCD838C-5587-4609-BA80-BB5DAC0D96F3","APCO","APCO-187","187",693890,4138983,3,2017,0,3,1,0.0833333333333333,0.00833333333333333,1,0.0833333333333333,1
"83C7A07B-203F-40B5-BB3E-7C1B84F33D13","971BB31B-34A9-49D9-A39A-FDA4622BB1F1","APCO","APCO-262","262",694106,4139503,4,2010,0,1,1,0.0833333333333333,0.00833333333333333,1,0.0833333333333333,1
"35922023-DF61-4EDD-95CC-980C21B3B95F","971BB31B-34A9-49D9-A39A-FDA4622BB1F1","APCO","APCO-262","262",694106,4139503,4,2014,0,2,1,0.166666666666667,0.0166666666666667,1,0.0833333333333333,2
"E9426BF3-7A6C-4CCD-9870-09CDCBC91086","971BB31B-34A9-49D9-A39A-FDA4622BB1F1","APCO","APCO-262","262",694106,4139503,4,2018,0,3,1,0.0833333333333333,0.00833333333333333,1,0.0833333333333333,1
"ED45093A-CF54-4E36-9351-0CF58FD601D4","5936EF7A-CA37-4C9C-8DEB-757A2C01F53E","APCO","APCO-263","263",696368,4139390,4,2010,0,1,1,0.166666666666667,0.133333333333333,2,0.166666666666667,2
"ED34A818-3E99-46C7-8A22-AF36C81E5BCD","5936EF7A-CA37-4C9C-8DEB-757A2C01F53E","APCO","APCO-263","263",696368,4139390,4,2014,0,2,1,0.166666666666667,0.0166666666666667,2,0.166666666666667,1
"0EC699AB-7732-4384-A25A-C72491915474","5936EF7A-CA37-4C9C-8DEB-757A2C01F53E","APCO","APCO-263","263",696368,4139390,4,2018,0,3,1,0.25,0.025,3,0.25,1
"3E7A3A1F-5FE7-4C59-9286-64D7AC4CD080","27536113-A5C3-4E7D-9906-5C66F8BA19C3","APCO","APCO-264","264",695864,4139358,4,2010,0,1,1,0.916666666666667,0.441666666666667,11,0.916666666666667,1
"8A35A0E7-3FFC-40CE-A5C7-7A3F863428F2","27536113-A5C3-4E7D-9906-5C66F8BA19C3","APCO","APCO-264","264",695864,4139358,4,2014,0,2,1,1.08333333333333,2.225,12,1,2
"8735DDCB-F25F-4015-AD9D-64D1B8089BE6","27536113-A5C3-4E7D-9906-5C66F8BA19C3","APCO","APCO-264","264",695864,4139358,4,2018,0,3,1,1.33333333333333,0.6,12,1,5
"3A87CD78-D6F1-4678-B2D1-018AACA411AB","84B6CAC9-34C6-4540-BA5A-6763B38DB2C6","APCO","APCO-265","265",694414,4138516,4,2010,0,1,1,1,0.683333333333333,12,1,1
"0BFFF79A-3A36-4E20-9DE5-B2A08FBA1DE4","84B6CAC9-34C6-4540-BA5A-6763B38DB2C6","APCO","APCO-265","265",694414,4138516,4,2014,0,2,1,0.833333333333333,0.983333333333333,7,0.583333333333333,3
"4AEE3D94-6969-4A84-BEF6-F0729DD5E911","84B6CAC9-34C6-4540-BA5A-6763B38DB2C6","APCO","APCO-265","265",694414,4138516,4,2018,0,3,1,0.5,0.05,6,0.5,1
"1E69B73F-4F5F-4A82-8250-6DE81EE194FD","E2E3DEB9-F6F6-4938-BE7E-B5DEE56549CF","APCO","APCO-266","266",696051,4139865,4,2010,0,1,1,2.25,18.0416666666667,12,1,3
"BD473950-9DA6-42DC-AE8F-A682303409BB","E2E3DEB9-F6F6-4938-BE7E-B5DEE56549CF","APCO","APCO-266","266",696051,4139865,4,2014,0,2,1,2.08333333333333,23.775,12,1,4
"7EE1F240-4AFA-487A-BED3-FD8FF82429DD","E2E3DEB9-F6F6-4938-BE7E-B5DEE56549CF","APCO","APCO-266","266",696051,4139865,4,2018,0,3,1,2.58333333333333,35.825,12,1,5
"94F4D979-665A-48F1-BE50-9E6845A579AC","D6F22A88-9CC5-4E43-A6F2-A7202381456F","APCO","APCO-267","267",693653,4138718,4,2010,0,1,1,1.41666666666667,0.491666666666667,12,1,3
"EA844A3C-9375-4083-9C93-95AD98FA8FEF","D6F22A88-9CC5-4E43-A6F2-A7202381456F","APCO","APCO-267","267",693653,4138718,4,2014,0,2,1,1.16666666666667,0.583333333333333,9,0.75,2
"561E05BE-2BCC-486A-A010-70354983BD53","D6F22A88-9CC5-4E43-A6F2-A7202381456F","APCO","APCO-267","267",693653,4138718,4,2018,0,3,1,1,0.216666666666667,9,0.75,3
"BD6D4C28-ED60-46AE-BE60-83F3039DBB00","01CBEAA3-EF16-410D-A0E6-ED9E7AFDBB98","APCO","APCO-268","268",693402,4138705,4,2010,0,1,1,2.75,40.875,12,1,6
"36D1322C-AD95-42D0-A9AF-C4DA0C1F4B64","01CBEAA3-EF16-410D-A0E6-ED9E7AFDBB98","APCO","APCO-268","268",693402,4138705,4,2014,0,2,1,2.16666666666667,75.4166666666667,12,1,4
"30C24388-5930-4EE7-9F23-08A7277BD010","01CBEAA3-EF16-410D-A0E6-ED9E7AFDBB98","APCO","APCO-268","268",693402,4138705,4,2018,0,3,1,1.83333333333333,28.7833333333333,12,1,4
"6C3776FA-128F-4ABE-82F5-DA131EDB5CD2","114758C4-C7D4-40C7-939C-6B2082ABF5F7","BOWA","BOWA-005","005",612837,4107570,1,2007,0,1,1,2.08333333333333,13.925,12,1,3
"4DACA7C1-1AA3-4E1C-B4A0-5566B4AA29BA","114758C4-C7D4-40C7-939C-6B2082ABF5F7","BOWA","BOWA-005","005",612837,4107570,1,2011,0,2,1,2,1.81666666666667,12,1,3
"A848D6E2-099C-4870-AAA2-665230E3FECF","114758C4-C7D4-40C7-939C-6B2082ABF5F7","BOWA","BOWA-005","005",612837,4107570,1,2015,0,3,1,2,1.65,12,1,3
"F0B59613-F867-4BE3-811B-360BD79964C0","640E7567-7ACA-40DF-BD21-DA08471AB99E","BOWA","BOWA-006","006",612567,4107811,1,2007,0,1,1,1.25,3.80833333333333,12,1,2
"5043EAAB-2257-49C6-B4A1-EC3DE52C5271","640E7567-7ACA-40DF-BD21-DA08471AB99E","BOWA","BOWA-006","006",612567,4107811,1,2011,0,2,1,0.75,0.425,9,0.75,1
"F454B7AE-71FB-4CE7-8F69-1CEDEA85B433","640E7567-7ACA-40DF-BD21-DA08471AB99E","BOWA","BOWA-006","006",612567,4107811,1,2015,0,3,1,1.25,0.941666666666667,12,1,3
"49A903F2-C84A-4E6A-92A8-841648E2B7B1","7E3E9CF4-94C5-429C-8C03-9259EB153438","BOWA","BOWA-094","094",612759,4108570,2,2008,0,1,1,0.583333333333333,0.175,7,0.583333333333333,1
"C1D610FA-39CD-44A1-B489-077E7B6C048E","7E3E9CF4-94C5-429C-8C03-9259EB153438","BOWA","BOWA-094","094",612759,4108570,2,2012,0,2,1,0.916666666666667,0.825,11,0.916666666666667,1
"00DDD96E-953D-419C-A78D-3A9AC9E948DF","7E3E9CF4-94C5-429C-8C03-9259EB153438","BOWA","BOWA-094","094",612759,4108570,2,2016,0,3,1,0.75,0.191666666666667,9,0.75,1
"05DAA203-EC3A-4D79-853A-B3E5962A54D4","50546770-9B70-422C-82F0-24A26CB68BD6","BOWA","BOWA-095","095",612798,4108062,2,2008,0,1,1,0.916666666666667,0.0916666666666667,11,0.916666666666667,1
"656E9376-4C3D-4412-9146-35C5F59D130D","50546770-9B70-422C-82F0-24A26CB68BD6","BOWA","BOWA-095","095",612798,4108062,2,2012,0,2,1,0.916666666666667,0.0916666666666667,11,0.916666666666667,1
"D1DCFF19-E115-46A3-99C1-D9B6ECDF5807","50546770-9B70-422C-82F0-24A26CB68BD6","BOWA","BOWA-095","095",612798,4108062,2,2016,0,3,1,0.916666666666667,0.491666666666667,11,0.916666666666667,1
"5B8CA74A-D276-4E55-86C6-D5B41672EF8B","EC02F8BF-079E-4929-9A67-B6652B439A9E","BOWA","BOWA-181","181",612785,4108322,3,2009,0,1,1,0.916666666666667,0.0916666666666667,10,0.833333333333333,2
"9BEE8601-A8E3-4ECD-BFEB-CD69A5389BB5","EC02F8BF-079E-4929-9A67-B6652B439A9E","BOWA","BOWA-181","181",612785,4108322,3,2013,0,2,1,0.583333333333333,1.50833333333333,7,0.583333333333333,2
"17B64A4C-428B-417B-934A-C19D9E219DF4","EC02F8BF-079E-4929-9A67-B6652B439A9E","BOWA","BOWA-181","181",612785,4108322,3,2017,0,3,1,0.75,0.075,9,0.75,2
"8EDA3C21-6F96-49AC-A10F-13EFB7769C5C","41DB7D3D-64B6-4C01-B330-7B51EE2DBC87","BOWA","BOWA-182","182",612286,4108281,3,2009,0,1,1,1,0.216666666666667,10,0.833333333333333,2
"87CEA090-3E5B-4C53-9B89-6755C1E65AAD","41DB7D3D-64B6-4C01-B330-7B51EE2DBC87","BOWA","BOWA-182","182",612286,4108281,3,2013,0,2,1,1.16666666666667,0.35,10,0.833333333333333,3
"0359CB14-912E-4110-9740-349A10355C46","41DB7D3D-64B6-4C01-B330-7B51EE2DBC87","BOWA","BOWA-182","182",612286,4108281,3,2017,0,3,1,1.83333333333333,11.75,12,1,3
"1B3E6A0B-BB0B-42C6-B867-13B3B9620E04","E2916DA0-CE86-401D-897B-FEAA3FD4F59E","BOWA","BOWA-260","260",612555,4108048,4,2010,0,1,0,0,0,0,0,0
"7B844C68-79C8-445A-8825-6EF57858BCF5","E2916DA0-CE86-401D-897B-FEAA3FD4F59E","BOWA","BOWA-260","260",612555,4108048,4,2014,0,2,0,0,0,0,0,0
"9FE5E58B-F3BA-4713-8F75-80143AA9FD91","E2916DA0-CE86-401D-897B-FEAA3FD4F59E","BOWA","BOWA-260","260",612555,4108048,4,2018,0,3,0,0,0,0,0,0
"FD03C3B9-E727-407F-B190-69AC5D6E8848","D15415BA-687F-452B-BE8F-27A93A5B2872","BOWA","BOWA-261","261",612827,4107815,4,2010,0,1,1,0.0833333333333333,0.00833333333333333,1,0.0833333333333333,1
"B71A6DEA-3E7B-42E9-8F62-B2C5606FD371","D15415BA-687F-452B-BE8F-27A93A5B2872","BOWA","BOWA-261","261",612827,4107815,4,2014,0,2,0,0,0,0,0,0
"C8F80585-B2FD-470E-8D78-0703030250B4","D15415BA-687F-452B-BE8F-27A93A5B2872","BOWA","BOWA-261","261",612827,4107815,4,2018,0,3,0,0,0,0,0,0
"17ECBB7C-A6F5-494F-96BD-1C5EEF52314C","7E7D5C84-BC40-4133-A444-ADABD100E172","COLO","COLO-331","331",366093,4118302,1,2011,0,1,0,0,0,0,0,0
"BBD21EE1-C4CC-44BD-A5C6-60BC5C5D682B","7E7D5C84-BC40-4133-A444-ADABD100E172","COLO","COLO-331","331",366093,4118302,1,2015,0,2,0,0,0,0,0,0
"BB9E3C1B-4F8B-4969-B848-AE310BF49B6C","8F792970-6254-419E-A46B-71C14D1116AD","COLO","COLO-332","332",367354,4120049,1,2011,0,1,1,0.916666666666667,11.925,9,0.75,2
"AA6BF346-57A7-4901-A415-6854B8DE6B58","8F792970-6254-419E-A46B-71C14D1116AD","COLO","COLO-332","332",367354,4120049,1,2015,0,2,1,0.75,16.4916666666667,8,0.666666666666667,2
"49437EE9-7CD2-4F82-9A55-F987B8D57C02","F9974621-DFD0-4195-AB29-EFCD58BE6B7A","COLO","COLO-333","333",365348,4117794,1,2011,0,1,1,0.333333333333333,0.433333333333333,4,0.333333333333333,2
"F4F5369E-BFAB-4839-B44C-1D0A9823F26A","F9974621-DFD0-4195-AB29-EFCD58BE6B7A","COLO","COLO-333","333",365348,4117794,1,2015,0,2,1,0.666666666666667,3.25,5,0.416666666666667,2
"CFB5B6F1-6C4F-420A-AF71-055D47D44B20","567936CC-1EB7-402E-A9AE-BF91B0ECD394","COLO","COLO-334","334",365597,4117799,1,2011,0,1,1,0.5,0.166666666666667,5,0.416666666666667,2
"AFB4CE45-0747-4C9D-861A-7A3A50958F51","567936CC-1EB7-402E-A9AE-BF91B0ECD394","COLO","COLO-334","334",365597,4117799,1,2015,0,2,1,0.666666666666667,8.5,6,0.5,2
"6B1CB57B-96D4-4C4B-A536-66A15CC9EF78","041884A6-81EE-4087-8EBE-FD8F1C542650","COLO","COLO-335","335",367601,4119050,1,2011,0,1,1,0.416666666666667,0.325,4,0.333333333333333,2
"2072C796-9D78-4CB2-A916-AC627EB5842C","041884A6-81EE-4087-8EBE-FD8F1C542650","COLO","COLO-335","335",367601,4119050,1,2015,0,2,1,0.5,0.9,5,0.416666666666667,2
"83E08551-F142-4094-B2D4-CD4FA65975BC","B6C96D9D-9EC1-400E-868A-31A9026BF729","COLO","COLO-336","336",343349,4119536,1,2011,0,1,0,0,0,0,0,0
"9034666E-4855-4365-8AA0-2C1607799C43","B6C96D9D-9EC1-400E-868A-31A9026BF729","COLO","COLO-336","336",343349,4119536,1,2015,0,2,1,0.0833333333333333,0.00833333333333333,1,0.0833333333333333,1
"17D16565-8B6A-47F9-B9E4-7E050019F156","1F5A5B99-D209-4D9E-94BB-580B3788EE12","COLO","COLO-337","337",366107,4120823,1,2011,0,1,1,1.91666666666667,2.40833333333333,12,1,3
"BD655266-C989-4F39-9ED0-DABFD2062A07","1F5A5B99-D209-4D9E-94BB-580B3788EE12","COLO","COLO-337","337",366107,4120823,1,2015,0,2,1,1.16666666666667,0.35,9,0.75,2
"C5B3E480-64DE-4DAE-93B8-B8D78353DF4A","8BF05E61-6C30-49AD-9632-4E4871BAFFCE","COLO","COLO-338","338",366106,4120549,1,2011,0,1,1,0.166666666666667,0.0166666666666667,2,0.166666666666667,1
"D1D5439A-FAAC-41C6-83A5-0BEE8EA0A52C","8BF05E61-6C30-49AD-9632-4E4871BAFFCE","COLO","COLO-338","338",366106,4120549,1,2015,0,2,1,0.0833333333333333,0.00833333333333333,1,0.0833333333333333,1
"B1B44181-8255-4E89-9D76-8369BDC0B345","E9025614-E7FA-4AA5-B886-89A66B914434","COLO","COLO-339","339",367600,4119550,1,2011,0,1,0,0,0,0,0,0
"5C1A360B-7CB6-40C1-9594-BD79ED7FED7B","E9025614-E7FA-4AA5-B886-89A66B914434","COLO","COLO-339","339",367600,4119550,1,2015,0,2,1,0.0833333333333333,0.00833333333333333,1,0.0833333333333333,1
